"substrat";"absorbance";"mesocosm";"date_measure";"day";"date";"compartment";"series";"name";"family"
"A4";0.199;15;"2015_11_26";3;"2015_11_23";"benthic";2;"L-arginine";"amino acids"
"A4";1.059;36;"2015_11_30";7;"2015_11_23";"benthic";2;"L-arginine";"amino acids"
"A4";-0.078;22;"2015_10_23";4;"2015_10_19";"pelagic";1;"L-arginine";"amino acids"
"A4";0.417;35;"2015_10_05";7;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";0.169;12;"2015_09_29";1;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";-0.074;31;"2015_09_29";1;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";0.138;23;"2015_11_23";0;"2015_11_23";"benthic";1;"L-arginine";"amino acids"
"A4";0.022;6;"2015_11_24";1;"2015_11_23";"benthic";1;"L-arginine";"amino acids"
"A4";0.031;1;"2015_10_05";7;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";0.05;9;"2015_10_26";7;"2015_10_19";"pelagic";1;"L-arginine";"amino acids"
"A4";0.05;10;"2015_11_27";4;"2015_11_23";"benthic";1;"L-arginine";"amino acids"
"A4";0.066;6;"2015_11_23";0;"2015_11_23";"benthic";1;"L-arginine";"amino acids"
"A4";0.00900000000000001;36;"2015_11_25";2;"2015_11_23";"benthic";2;"L-arginine";"amino acids"
"A4";-0.064;3;"2015_10_02";4;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";0.167;8;"2015_11_24";1;"2015_11_23";"benthic";1;"L-arginine";"amino acids"
"A4";-0.001;5;"2015_10_05";7;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";-0.049;24;"2015_10_05";7;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";-0.114;20;"2015_09_29";1;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";0.617;14;"2015_11_30";7;"2015_11_23";"benthic";1;"L-arginine";"amino acids"
"A4";-0.056;12;"2015_11_26";3;"2015_11_23";"benthic";1;"L-arginine";"amino acids"
"A4";-0.058;30;"2015_10_21";2;"2015_10_19";"pelagic";1;"L-arginine";"amino acids"
"A4";0.481;10;"2015_11_24";1;"2015_11_23";"benthic";1;"L-arginine";"amino acids"
"A4";0.52;9;"2015_10_05";7;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";0.414;33;"2015_11_27";4;"2015_11_23";"benthic";1;"L-arginine";"amino acids"
"A4";-0.03;31;"2015_11_25";2;"2015_11_23";"benthic";1;"L-arginine";"amino acids"
"A4";-0.234;32;"2015_10_20";1;"2015_10_19";"pelagic";1;"L-arginine";"amino acids"
"A4";0.073;23;"2015_11_26";3;"2015_11_23";"benthic";2;"L-arginine";"amino acids"
"A4";-0.033;7;"2015_09_28";0;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";0.413;13;"2015_10_05";7;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";0.004;6;"2015_11_27";4;"2015_11_23";"benthic";2;"L-arginine";"amino acids"
"A4";0.243;34;"2015_10_19";0;"2015_10_19";"pelagic";1;"L-arginine";"amino acids"
"A4";0.028;6;"2015_11_26";3;"2015_11_23";"benthic";2;"L-arginine";"amino acids"
"A4";0.333;16;"2015_11_26";3;"2015_11_23";"benthic";1;"L-arginine";"amino acids"
"A4";0.099;15;"2015_10_02";4;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";0.188;23;"2015_10_23";4;"2015_10_19";"pelagic";1;"L-arginine";"amino acids"
"A4";0.476;36;"2015_10_05";7;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";0.22;13;"2015_09_29";1;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";-0.145;32;"2015_09_29";1;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";-0.025;23;"2015_11_23";0;"2015_11_23";"benthic";2;"L-arginine";"amino acids"
"A4";0.059;6;"2015_11_24";1;"2015_11_23";"benthic";2;"L-arginine";"amino acids"
"A4";0.022;2;"2015_10_05";7;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";0.158;10;"2015_10_26";7;"2015_10_19";"pelagic";1;"L-arginine";"amino acids"
"A4";0.402;10;"2015_11_27";4;"2015_11_23";"benthic";2;"L-arginine";"amino acids"
"A4";0.124;6;"2015_11_23";0;"2015_11_23";"benthic";2;"L-arginine";"amino acids"
"A4";0.376;1;"2015_11_26";3;"2015_11_23";"benthic";1;"L-arginine";"amino acids"
"A4";-0.04;4;"2015_10_02";4;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";-0.079;8;"2015_11_24";1;"2015_11_23";"benthic";2;"L-arginine";"amino acids"
"A4";0.019;6;"2015_10_05";7;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";0.209;25;"2015_10_05";7;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";0.144;21;"2015_09_29";1;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";0.974;14;"2015_11_30";7;"2015_11_23";"benthic";2;"L-arginine";"amino acids"
"A4";0.064;12;"2015_11_26";3;"2015_11_23";"benthic";2;"L-arginine";"amino acids"
"A4";0.004;31;"2015_10_21";2;"2015_10_19";"pelagic";1;"L-arginine";"amino acids"
"A4";0.023;10;"2015_11_24";1;"2015_11_23";"benthic";2;"L-arginine";"amino acids"
"A4";0.632;10;"2015_10_05";7;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";0.49;33;"2015_11_27";4;"2015_11_23";"benthic";2;"L-arginine";"amino acids"
"A4";0.036;31;"2015_11_25";2;"2015_11_23";"benthic";2;"L-arginine";"amino acids"
"A4";0.169;33;"2015_10_20";1;"2015_10_19";"pelagic";1;"L-arginine";"amino acids"
"A4";0.192;24;"2015_11_26";3;"2015_11_23";"benthic";1;"L-arginine";"amino acids"
"A4";0.198;8;"2015_09_28";0;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";0.426;14;"2015_10_05";7;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";-0.022;7;"2015_11_27";4;"2015_11_23";"benthic";1;"L-arginine";"amino acids"
"A4";0.268;35;"2015_10_19";0;"2015_10_19";"pelagic";1;"L-arginine";"amino acids"
"A4";0.042;7;"2015_11_26";3;"2015_11_23";"benthic";1;"L-arginine";"amino acids"
"A4";0.205;16;"2015_11_26";3;"2015_11_23";"benthic";2;"L-arginine";"amino acids"
"A4";0.18;16;"2015_10_02";4;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";0.101;24;"2015_10_23";4;"2015_10_19";"pelagic";1;"L-arginine";"amino acids"
"A4";-0.026;1;"2015_10_19";0;"2015_10_19";"pelagic";1;"L-arginine";"amino acids"
"A4";0.04;14;"2015_09_29";1;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";-0.023;33;"2015_09_29";1;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";0.134;24;"2015_11_23";0;"2015_11_23";"benthic";1;"L-arginine";"amino acids"
"A4";0.12;7;"2015_11_24";1;"2015_11_23";"benthic";1;"L-arginine";"amino acids"
"A4";0.119;3;"2015_10_05";7;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";-0.018;11;"2015_10_26";7;"2015_10_19";"pelagic";1;"L-arginine";"amino acids"
"A4";0.352;11;"2015_11_27";4;"2015_11_23";"benthic";1;"L-arginine";"amino acids"
"A4";0.362;7;"2015_11_23";0;"2015_11_23";"benthic";1;"L-arginine";"amino acids"
"A4";0;1;"2015_11_26";3;"2015_11_23";"benthic";2;"L-arginine";"amino acids"
"A4";0.07;5;"2015_10_02";4;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";-0.011;9;"2015_11_24";1;"2015_11_23";"benthic";1;"L-arginine";"amino acids"
"A4";-0.011;24;"2015_10_02";4;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";0.031;18;"2015_11_24";1;"2015_11_23";"benthic";2;"L-arginine";"amino acids"
"A4";0.566;13;"2015_11_27";4;"2015_11_23";"benthic";1;"L-arginine";"amino acids"
"A4";-0.005;11;"2015_10_20";1;"2015_10_19";"pelagic";1;"L-arginine";"amino acids"
"A4";0.097;3;"2015_11_26";3;"2015_11_23";"benthic";2;"L-arginine";"amino acids"
"A4";-0.302;32;"2015_10_21";2;"2015_10_19";"pelagic";1;"L-arginine";"amino acids"
"A4";-0.0529999999999999;11;"2015_11_24";1;"2015_11_23";"benthic";1;"L-arginine";"amino acids"
"A4";0.236;11;"2015_10_05";7;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";0.023;34;"2015_11_27";4;"2015_11_23";"benthic";1;"L-arginine";"amino acids"
"A4";0.143;32;"2015_11_25";2;"2015_11_23";"benthic";1;"L-arginine";"amino acids"
"A4";0.055;34;"2015_10_20";1;"2015_10_19";"pelagic";1;"L-arginine";"amino acids"
"A4";0.091;24;"2015_11_26";3;"2015_11_23";"benthic";2;"L-arginine";"amino acids"
"A4";0.213;9;"2015_09_28";0;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";0.655;15;"2015_10_05";7;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";0.07;7;"2015_11_27";4;"2015_11_23";"benthic";2;"L-arginine";"amino acids"
"A4";0.213;36;"2015_10_19";0;"2015_10_19";"pelagic";1;"L-arginine";"amino acids"
"A4";0.078;7;"2015_11_26";3;"2015_11_23";"benthic";2;"L-arginine";"amino acids"
"A4";0.023;17;"2015_11_26";3;"2015_11_23";"benthic";1;"L-arginine";"amino acids"
"A4";-0.075;17;"2015_10_02";4;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";-0.005;25;"2015_10_23";4;"2015_10_19";"pelagic";1;"L-arginine";"amino acids"
"A4";0.069;2;"2015_10_19";0;"2015_10_19";"pelagic";1;"L-arginine";"amino acids"
"A4";0.179;15;"2015_09_29";1;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";-0.087;34;"2015_09_29";1;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";0.1;24;"2015_11_23";0;"2015_11_23";"benthic";2;"L-arginine";"amino acids"
"A4";0.25;7;"2015_11_24";1;"2015_11_23";"benthic";2;"L-arginine";"amino acids"
"A4";-0.143;4;"2015_10_05";7;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";0.051;12;"2015_10_26";7;"2015_10_19";"pelagic";1;"L-arginine";"amino acids"
"A4";0.138;11;"2015_11_27";4;"2015_11_23";"benthic";2;"L-arginine";"amino acids"
"A4";0.018;7;"2015_11_23";0;"2015_11_23";"benthic";2;"L-arginine";"amino acids"
"A4";-0.017;2;"2015_11_26";3;"2015_11_23";"benthic";1;"L-arginine";"amino acids"
"A4";0.029;6;"2015_10_02";4;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";0.055;9;"2015_11_24";1;"2015_11_23";"benthic";2;"L-arginine";"amino acids"
"A4";0.082;25;"2015_10_02";4;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";0.0840000000000001;19;"2015_11_24";1;"2015_11_23";"benthic";1;"L-arginine";"amino acids"
"A4";0.516;13;"2015_11_27";4;"2015_11_23";"benthic";2;"L-arginine";"amino acids"
"A4";0.029;12;"2015_10_20";1;"2015_10_19";"pelagic";1;"L-arginine";"amino acids"
"A4";-0.019;4;"2015_11_26";3;"2015_11_23";"benthic";1;"L-arginine";"amino acids"
"A4";0.221;33;"2015_10_21";2;"2015_10_19";"pelagic";1;"L-arginine";"amino acids"
"A4";0.05;11;"2015_11_24";1;"2015_11_23";"benthic";2;"L-arginine";"amino acids"
"A4";0.52;12;"2015_10_05";7;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";0.031;34;"2015_11_27";4;"2015_11_23";"benthic";2;"L-arginine";"amino acids"
"A4";0.036;32;"2015_11_25";2;"2015_11_23";"benthic";2;"L-arginine";"amino acids"
"A4";0.035;35;"2015_10_20";1;"2015_10_19";"pelagic";1;"L-arginine";"amino acids"
"A4";-0.048;25;"2015_11_26";3;"2015_11_23";"benthic";1;"L-arginine";"amino acids"
"A4";0.114;10;"2015_09_28";0;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";0.032;16;"2015_10_05";7;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";0.35;8;"2015_11_27";4;"2015_11_23";"benthic";1;"L-arginine";"amino acids"
"A4";-0.00900000000000001;1;"2015_10_20";1;"2015_10_19";"pelagic";1;"L-arginine";"amino acids"
"A4";0.036;8;"2015_11_26";3;"2015_11_23";"benthic";1;"L-arginine";"amino acids"
"A4";0.148;17;"2015_11_26";3;"2015_11_23";"benthic";2;"L-arginine";"amino acids"
"A4";0.0259999999999999;18;"2015_10_02";4;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";0.103;15;"2015_11_24";1;"2015_11_23";"benthic";2;"L-arginine";"amino acids"
"A4";0.231;3;"2015_10_19";0;"2015_10_19";"pelagic";1;"L-arginine";"amino acids"
"A4";0.232;16;"2015_09_29";1;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";0.017;35;"2015_09_29";1;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";0.005;25;"2015_11_23";0;"2015_11_23";"benthic";1;"L-arginine";"amino acids"
"A4";0.021;28;"2015_10_22";3;"2015_10_19";"pelagic";1;"L-arginine";"amino acids"
"A4";-0.067;22;"2015_10_02";4;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";-0.09;17;"2015_11_24";1;"2015_11_23";"benthic";2;"L-arginine";"amino acids"
"A4";0.001;12;"2015_11_27";4;"2015_11_23";"benthic";1;"L-arginine";"amino acids"
"A4";-0.015;8;"2015_11_23";0;"2015_11_23";"benthic";1;"L-arginine";"amino acids"
"A4";0.048;2;"2015_11_26";3;"2015_11_23";"benthic";2;"L-arginine";"amino acids"
"A4";0.019;7;"2015_10_02";4;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";0.003;32;"2015_10_22";3;"2015_10_19";"pelagic";1;"L-arginine";"amino acids"
"A4";-0.036;26;"2015_10_02";4;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";0.083;19;"2015_11_24";1;"2015_11_23";"benthic";2;"L-arginine";"amino acids"
"A4";0.53;14;"2015_11_27";4;"2015_11_23";"benthic";1;"L-arginine";"amino acids"
"A4";-0.00600000000000001;13;"2015_10_20";1;"2015_10_19";"pelagic";1;"L-arginine";"amino acids"
"A4";-0.002;4;"2015_11_26";3;"2015_11_23";"benthic";2;"L-arginine";"amino acids"
"A4";0.099;34;"2015_10_21";2;"2015_10_19";"pelagic";1;"L-arginine";"amino acids"
"A4";0.01;12;"2015_11_24";1;"2015_11_23";"benthic";1;"L-arginine";"amino acids"
"A4";-0.068;17;"2015_10_22";3;"2015_10_19";"pelagic";1;"L-arginine";"amino acids"
"A4";0.06;35;"2015_11_27";4;"2015_11_23";"benthic";1;"L-arginine";"amino acids"
"A4";0.046;33;"2015_11_25";2;"2015_11_23";"benthic";1;"L-arginine";"amino acids"
"A4";0.111;36;"2015_10_20";1;"2015_10_19";"pelagic";1;"L-arginine";"amino acids"
"A4";0.033;25;"2015_11_26";3;"2015_11_23";"benthic";2;"L-arginine";"amino acids"
"A4";0.034;11;"2015_09_28";0;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";0.034;17;"2015_10_05";7;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";0.158;8;"2015_11_27";4;"2015_11_23";"benthic";2;"L-arginine";"amino acids"
"A4";0.015;2;"2015_10_20";1;"2015_10_19";"pelagic";1;"L-arginine";"amino acids"
"A4";-0.174;8;"2015_11_26";3;"2015_11_23";"benthic";2;"L-arginine";"amino acids"
"A4";0.026;18;"2015_11_26";3;"2015_11_23";"benthic";1;"L-arginine";"amino acids"
"A4";0.102;19;"2015_10_02";4;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";-0.074;16;"2015_11_24";1;"2015_11_23";"benthic";1;"L-arginine";"amino acids"
"A4";-0.02;4;"2015_10_19";0;"2015_10_19";"pelagic";1;"L-arginine";"amino acids"
"A4";0.081;17;"2015_09_29";1;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";0.123;36;"2015_09_29";1;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";0.029;25;"2015_11_23";0;"2015_11_23";"benthic";2;"L-arginine";"amino acids"
"A4";0.11;29;"2015_10_22";3;"2015_10_19";"pelagic";1;"L-arginine";"amino acids"
"A4";0.525;23;"2015_10_02";4;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";0.065;18;"2015_11_24";1;"2015_11_23";"benthic";1;"L-arginine";"amino acids"
"A4";0.05;12;"2015_11_27";4;"2015_11_23";"benthic";2;"L-arginine";"amino acids"
"A4";-0.015;8;"2015_11_23";0;"2015_11_23";"benthic";2;"L-arginine";"amino acids"
"A4";-0.034;3;"2015_11_26";3;"2015_11_23";"benthic";1;"L-arginine";"amino acids"
"A4";0.114;8;"2015_10_02";4;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";-0.01;33;"2015_10_22";3;"2015_10_19";"pelagic";1;"L-arginine";"amino acids"
"A4";0.29;27;"2015_10_02";4;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";0.085;20;"2015_11_24";1;"2015_11_23";"benthic";1;"L-arginine";"amino acids"
"A4";0.478;14;"2015_11_27";4;"2015_11_23";"benthic";2;"L-arginine";"amino acids"
"A4";0.123;14;"2015_10_20";1;"2015_10_19";"pelagic";1;"L-arginine";"amino acids"
"A4";0.126;5;"2015_11_26";3;"2015_11_23";"benthic";1;"L-arginine";"amino acids"
"A4";0.137;35;"2015_10_21";2;"2015_10_19";"pelagic";1;"L-arginine";"amino acids"
"A4";0.173;12;"2015_11_24";1;"2015_11_23";"benthic";2;"L-arginine";"amino acids"
"A4";0.159;18;"2015_10_22";3;"2015_10_19";"pelagic";1;"L-arginine";"amino acids"
"A4";-0.033;35;"2015_11_27";4;"2015_11_23";"benthic";2;"L-arginine";"amino acids"
"A4";0.052;33;"2015_11_25";2;"2015_11_23";"benthic";2;"L-arginine";"amino acids"
"A4";0.015;1;"2015_10_21";2;"2015_10_19";"pelagic";1;"L-arginine";"amino acids"
"A4";0.105;26;"2015_11_26";3;"2015_11_23";"benthic";1;"L-arginine";"amino acids"
"A4";0.047;12;"2015_09_28";0;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";0.031;18;"2015_10_05";7;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";0.00600000000000001;9;"2015_11_27";4;"2015_11_23";"benthic";1;"L-arginine";"amino acids"
"A4";-0.028;3;"2015_10_20";1;"2015_10_19";"pelagic";1;"L-arginine";"amino acids"
"A4";0.031;9;"2015_11_26";3;"2015_11_23";"benthic";1;"L-arginine";"amino acids"
"A4";-0.053;18;"2015_11_26";3;"2015_11_23";"benthic";2;"L-arginine";"amino acids"
"A4";0.017;20;"2015_10_02";4;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";0.003;16;"2015_11_24";1;"2015_11_23";"benthic";2;"L-arginine";"amino acids"
"A4";0.103;5;"2015_10_19";0;"2015_10_19";"pelagic";1;"L-arginine";"amino acids"
"A4";0.16;18;"2015_09_29";1;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";0.027;1;"2015_09_30";2;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";0.078;26;"2015_11_23";0;"2015_11_23";"benthic";1;"L-arginine";"amino acids"
"A4";-0.022;30;"2015_10_22";3;"2015_10_19";"pelagic";1;"L-arginine";"amino acids"
"A4";-0.119;20;"2015_09_30";2;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";-0.133;20;"2015_09_28";0;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";0.264;9;"2015_10_19";0;"2015_10_19";"pelagic";1;"L-arginine";"amino acids"
"A4";-0.08;9;"2015_11_23";0;"2015_11_23";"benthic";1;"L-arginine";"amino acids"
"A4";0.005;5;"2015_09_30";2;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";0.033;9;"2015_10_02";4;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";0.038;34;"2015_10_22";3;"2015_10_19";"pelagic";1;"L-arginine";"amino acids"
"A4";0.069;24;"2015_09_30";2;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";0.557;20;"2015_11_24";1;"2015_11_23";"benthic";2;"L-arginine";"amino acids"
"A4";-0.00700000000000001;15;"2015_11_27";4;"2015_11_23";"benthic";1;"L-arginine";"amino acids"
"A4";0.156;15;"2015_10_20";1;"2015_10_19";"pelagic";1;"L-arginine";"amino acids"
"A4";0.187;5;"2015_11_26";3;"2015_11_23";"benthic";2;"L-arginine";"amino acids"
"A4";-0.024;36;"2015_10_21";2;"2015_10_19";"pelagic";1;"L-arginine";"amino acids"
"A4";0.0659999999999999;13;"2015_11_24";1;"2015_11_23";"benthic";1;"L-arginine";"amino acids"
"A4";-0.024;19;"2015_10_22";3;"2015_10_19";"pelagic";1;"L-arginine";"amino acids"
"A4";0.093;36;"2015_11_27";4;"2015_11_23";"benthic";1;"L-arginine";"amino acids"
"A4";-0.149;34;"2015_11_25";2;"2015_11_23";"benthic";1;"L-arginine";"amino acids"
"A4";0.004;2;"2015_10_21";2;"2015_10_19";"pelagic";1;"L-arginine";"amino acids"
"A4";-0.005;26;"2015_11_26";3;"2015_11_23";"benthic";2;"L-arginine";"amino acids"
"A4";0.03;13;"2015_09_28";0;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";0.327;19;"2015_10_05";7;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";-0.048;9;"2015_11_27";4;"2015_11_23";"benthic";2;"L-arginine";"amino acids"
"A4";-0.036;4;"2015_10_20";1;"2015_10_19";"pelagic";1;"L-arginine";"amino acids"
"A4";-0.00800000000000001;9;"2015_11_26";3;"2015_11_23";"benthic";2;"L-arginine";"amino acids"
"A4";0.13;19;"2015_11_26";3;"2015_11_23";"benthic";1;"L-arginine";"amino acids"
"A4";0.081;21;"2015_10_02";4;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";-0.035;17;"2015_11_24";1;"2015_11_23";"benthic";1;"L-arginine";"amino acids"
"A4";0.087;6;"2015_10_19";0;"2015_10_19";"pelagic";1;"L-arginine";"amino acids"
"A4";-0.025;19;"2015_09_29";1;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";0.035;2;"2015_09_30";2;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";0.089;26;"2015_11_23";0;"2015_11_23";"benthic";2;"L-arginine";"amino acids"
"A4";-0.035;31;"2015_10_22";3;"2015_10_19";"pelagic";1;"L-arginine";"amino acids"
"A4";0.121;21;"2015_09_30";2;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";0.167;21;"2015_09_28";0;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";-0.031;10;"2015_10_19";0;"2015_10_19";"pelagic";1;"L-arginine";"amino acids"
"A4";0.062;9;"2015_11_23";0;"2015_11_23";"benthic";2;"L-arginine";"amino acids"
"A4";-0.025;6;"2015_09_30";2;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";0.087;10;"2015_10_02";4;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";0.0679999999999999;35;"2015_10_22";3;"2015_10_19";"pelagic";1;"L-arginine";"amino acids"
"A4";0.02;25;"2015_09_30";2;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";-0.054;21;"2015_11_24";1;"2015_11_23";"benthic";1;"L-arginine";"amino acids"
"A4";0.609;15;"2015_11_27";4;"2015_11_23";"benthic";2;"L-arginine";"amino acids"
"A4";-0.015;16;"2015_10_20";1;"2015_10_19";"pelagic";1;"L-arginine";"amino acids"
"A4";0.00700000000000001;6;"2015_11_26";3;"2015_11_23";"benthic";1;"L-arginine";"amino acids"
"A4";-0.024;1;"2015_10_22";3;"2015_10_19";"pelagic";1;"L-arginine";"amino acids"
"A4";0.12;13;"2015_11_24";1;"2015_11_23";"benthic";2;"L-arginine";"amino acids"
"A4";0.0720000000000001;20;"2015_10_22";3;"2015_10_19";"pelagic";1;"L-arginine";"amino acids"
"A4";0.49;36;"2015_11_27";4;"2015_11_23";"benthic";2;"L-arginine";"amino acids"
"A4";0.0169999999999999;34;"2015_11_25";2;"2015_11_23";"benthic";2;"L-arginine";"amino acids"
"A4";0.107;3;"2015_10_21";2;"2015_10_19";"pelagic";1;"L-arginine";"amino acids"
"A4";0.0299999999999999;27;"2015_11_26";3;"2015_11_23";"benthic";1;"L-arginine";"amino acids"
"A4";0.014;14;"2015_09_28";0;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";0.381;20;"2015_10_05";7;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";0.029;33;"2015_09_28";0;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";0.234;5;"2015_10_20";1;"2015_10_19";"pelagic";1;"L-arginine";"amino acids"
"A4";-0.005;10;"2015_11_26";3;"2015_11_23";"benthic";1;"L-arginine";"amino acids"
"A4";-0.00700000000000001;19;"2015_11_26";3;"2015_11_23";"benthic";2;"L-arginine";"amino acids"
"A4";0.039;18;"2015_09_30";2;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";0.213;18;"2015_09_28";0;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";0.08;7;"2015_10_19";0;"2015_10_19";"pelagic";1;"L-arginine";"amino acids"
"A4";-0.203;1;"2015_09_29";1;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";-0.002;3;"2015_09_30";2;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";0.04;27;"2015_11_23";0;"2015_11_23";"benthic";1;"L-arginine";"amino acids"
"A4";-0.00600000000000001;21;"2015_11_26";3;"2015_11_23";"benthic";2;"L-arginine";"amino acids"
"A4";-0.073;22;"2015_09_30";2;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";0.025;22;"2015_09_28";0;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";-0.04;11;"2015_10_19";0;"2015_10_19";"pelagic";1;"L-arginine";"amino acids"
"A4";0.0860000000000001;10;"2015_11_23";0;"2015_11_23";"benthic";1;"L-arginine";"amino acids"
"A4";-0.068;7;"2015_09_30";2;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";-0.018;11;"2015_10_02";4;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";0.135;36;"2015_10_22";3;"2015_10_19";"pelagic";1;"L-arginine";"amino acids"
"A4";-0.104;26;"2015_09_30";2;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";0.149;21;"2015_11_24";1;"2015_11_23";"benthic";2;"L-arginine";"amino acids"
"A4";0.474;16;"2015_11_27";4;"2015_11_23";"benthic";1;"L-arginine";"amino acids"
"A4";0.077;17;"2015_10_20";1;"2015_10_19";"pelagic";1;"L-arginine";"amino acids"
"A4";-0.029;11;"2015_09_30";2;"2015_09_28";"pelagic";1;"L-arginine";"amino acids"
"A4";0.02;2;"2015_10_22";3;"2015_10_19";"pelagic";1;"L-arginine";"amino acids"
"A4";0.0609999999999999;14;"2015_11_24";1;"2015_11_23";"benthic";1;"L-arginine";"amino acids"
